"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","symbol","entrez","log2FoldChange_raw","symbol_for_plot"
"ENSG00000163898.9",14.0647583615746,1.40483074082917,0.404589721916564,3.87965917527865,0.000104602930831717,0.000381725520891432,"ENSG00000163898","LIPH","200879",1.56967022685703,"LIPH"
"ENSG00000175175.5",29.2645886799168,3.37262153881831,1.16625421808795,3.87039816255682,0.00010865774082078,0.000394739446007135,"ENSG00000175175","PPM1E","22843",4.51386818276176,"PPM1E"
"ENSG00000184785.5",27.3146897261583,1.351493788355,0.391281636715041,3.87026582761362,0.000108716742459453,0.000394873073163581,"ENSG00000184785","SMIM10","644538",1.51436394755095,"SMIM10"
"ENSG00000164749.11",12.6195234629203,2.0646442105735,0.619279980856668,3.86842539976102,0.000109540438444207,0.000397539855427905,"ENSG00000164749","HNF4G","3174",2.39563840750945,"HNF4G"
"ENSG00000070193.4",16.1860636975897,2.91946434901141,0.996570505882293,3.8668678517556,0.000110242125979644,0.000399923058360937,"ENSG00000070193","FGF10","2255",3.85360645120405,"FGF10"
"ENSG00000181036.13",6.29299431607948,2.48545957297092,0.755097132176195,3.83977014075206,0.000123149556765462,0.000442859960104369,"ENSG00000181036","FCRL6","343413",2.89939942149767,"FCRL6"
"ENSG00000233785.1",10.3225174128492,1.81142209533634,0.541808498767903,3.83348765698885,0.000126339143127601,0.000453151292095739,"ENSG00000233785","SAT1-DT","105373148",2.07701619247842,"SAT1-DT"
"ENSG00000163739.4",5507.56264361141,1.25964057251188,0.370984929503014,3.82758456518682,0.000129406930503511,0.000463486491114147,"ENSG00000163739","CXCL1","2919",1.41997619008265,"CXCL1"
"ENSG00000157470.11",26.8099848930244,1.51342342003767,0.450197998778863,3.82599362490924,0.000130245660187548,0.000466114754903969,"ENSG00000157470","FAM81A","145773",1.72245467327482,"FAM81A"
"ENSG00000118242.15",138.470994859737,1.00847041609158,0.289651822888082,3.82123605323547,0.000132784478999249,0.00047415024327399,"ENSG00000118242","MREG","55686",1.10682798850531,"MREG"
"ENSG00000164309.14",23.7053296598953,1.13864156981952,0.328364909026613,3.81934729392756,0.000133805263932876,0.000477411594180903,"ENSG00000164309","CMYA5","202333",1.25413962671157,"CMYA5"
"ENSG00000105664.10",9.49184418443327,1.72776175755394,0.5169069040031,3.81177093476369,0.000137974711042719,0.000491301655910879,"ENSG00000105664","COMP","1311",1.9703307126577,"COMP"
"ENSG00000236700.5",11.1719387879018,2.18519468250204,0.663788530614893,3.80507421727379,0.000141761677836354,0.00050357556236412,"ENSG00000236700","LINC01010","154092",2.52576462356478,"LINC01010"
"ENSG00000176049.15",74.3275951690757,1.06764552113242,0.308584478968339,3.80248933169101,0.000143249436934818,0.000508657141499617,"ENSG00000176049","JAKMIP2","9832",1.17338918920254,"JAKMIP2"
